chrom	start	end	length	name	%gc	mean_coverage	normalized_coverage	min_normalized_coverage	max_normalized_coverage	min_coverage	max_coverage	pct_0x	read_count
chr3	138664425	138664550	126	.	0.65873	953.087302	0.667677	0.373389	0.820334	533	1171	0	2070
chr3	138664921	138665574	654	.	0.691131	1713.651376	1.200484	0.645199	1.354848	921	1934	0	11989
chr3	178916861	178916965	105	.	0.380952	1103.485714	0.773038	0.713151	0.822436	1018	1174	0	2100
chr3	178917469	178917697	229	.	0.353712	1046.449782	0.733082	0.50439	0.824538	720	1177	0	2800
chr3	178922321	178922330	10	.	0.6	912.2	0.639034	0.62068	0.655006	886	935	0	1005
chr3	178927965	178928136	172	.	0.360465	1087.726744	0.761998	0.660611	0.848356	943	1211	0	2631
chr3	178935989	178936132	144	.	0.381944	1149.979167	0.805608	0.716654	0.847655	1023	1210	0	2476
chr3	178951873	178952162	290	.	0.37931	1333.413793	0.934112	0.748179	0.994769	1068	1420	0	4330
chr4	1803553	1803762	210	.	0.680952	1621.138095	1.135675	0.719456	1.22875	1027	1754	0	4505
chr4	1806049	1806257	209	.	0.641148	1352.602871	0.947555	0.680927	1.143284	972	1632	0	4194
chr4	1807848	1807910	63	.	0.634921	1349.333333	0.945264	0.647301	1.056417	924	1508	0	2426
chr4	1808264	1808420	157	.	0.649682	1572.515924	1.101613	0.823837	1.223846	1176	1747	0	3406
chr4	55140999	55141150	152	.	0.434211	1307.427632	0.915908	0.809126	0.955539	1155	1364	0	3011
chr4	55144054	55144183	130	.	0.492308	1335.846154	0.935816	0.846254	0.970951	1208	1386	0	2835
chr4	55151969	55152140	172	.	0.494186	1429.168605	1.001192	0.920512	1.049411	1314	1498	0	3470
chr4	55589741	55589874	134	.	0.477612	1350.589552	0.946144	0.856762	0.989165	1223	1412	0	2932
chr4	55592014	55592226	213	.	0.422535	1352.046948	0.947165	0.878479	0.996871	1254	1423	0	3800
chr4	55593375	55593500	126	.	0.412698	1376.190476	0.964079	0.891089	1.006678	1272	1437	0	2793
chr4	55593563	55593728	166	.	0.415663	1409.415663	0.987354	0.908603	1.038203	1297	1482	0	3342
chr4	55594168	55594297	130	.	0.453846	1384.469231	0.969878	0.904399	1.010181	1291	1442	0	2885
chr4	55599227	55599368	142	.	0.401408	1159.901408	0.812559	0.678124	0.87918	968	1255	0	2477
chr4	55602655	55602785	131	.	0.419847	1456.984733	1.020679	0.932421	1.097749	1331	1567	0	3087
chr4	153245327	153245556	230	.	0.404348	1331.695652	0.932908	0.854661	0.967448	1220	1381	0	3833
chr4	153247149	153247393	245	.	0.457143	1194.873469	0.837059	0.716654	0.89179	1023	1273	0	3643
chr4	153249351	153249551	201	.	0.41791	1265.9801	0.886872	0.812628	0.920512	1160	1314	0	3316
chr4	153250815	153250947	133	.	0.37594	1211	0.848356	0.798618	0.877779	1140	1253	0	2542
chr4	153251875	153252030	156	.	0.391026	1304.955128	0.914175	0.855361	0.949935	1221	1356	0	2934
chr5	1258778	1258787	10	.	0.6	1323.6	0.927237	0.87918	0.949234	1255	1355	0	1509
chr5	1268745	1268754	10	.	0.8	1379.7	0.966537	0.902998	0.99617	1289	1422	0	1584
chr5	1271229	1271238	10	.	0.6	1622.5	1.136629	1.006678	1.17621	1437	1679	0	1853
chr5	1271319	1271328	10	.	0.5	1522.9	1.066855	0.930319	1.120166	1328	1599	0	1753
chr5	1295082	1295297	216	.	0.796296	1136.148148	0.795919	0.475668	1.078834	679	1540	0	4091
chr6	26031869	26032298	430	.	0.581395	1417.239535	0.992835	0.762189	1.098449	1088	1568	0	6601
chr6	117630056	117630070	15	.	0.333333	1302.8	0.912666	0.895993	0.93102	1279	1329	0	1505
chr6	117638336	117638350	15	.	0.533333	1163.933333	0.815384	0.747478	0.84065	1067	1200	0	1339
chr7	6431546	6431682	137	.	0.423358	1604.80292	1.124231	1.024893	1.190921	1463	1700	0	3507
chr7	55241605	55241746	142	.	0.535211	1672.795775	1.171863	0.902298	1.270082	1288	1813	0	3860
chr7	55242406	55242523	118	.	0.440678	1595.601695	1.117786	1.022791	1.172006	1460	1673	0	3215
chr7	55248977	55249181	205	.	0.595122	1751.336585	1.226884	0.984962	1.324024	1406	1890	0	5062
chr7	55259403	55259577	175	.	0.537143	1699.925714	1.190869	1.054315	1.255371	1505	1792	0	4322
chr7	116339130	116340348	1219	.	0.447908	1712.917966	1.19997	0.935223	1.286895	1335	1837	0	19070
chr7	116411839	116412069	231	.	0.419913	1492.709957	1.045706	0.940827	1.09985	1343	1570	0	4382
chr7	116414926	116415175	250	.	0.452	1637.532	1.147159	1.010181	1.211937	1442	1730	0	5187
chr7	116417434	116417533	100	.	0.41	1479.62	1.036536	0.976555	1.072529	1394	1531	0	2733
chr7	116418821	116419021	201	.	0.442786	1765.00995	1.236463	1.120867	1.292499	1600	1845	0	4659
chr7	116422033	116422161	129	.	0.387597	1658.100775	1.161569	1.064823	1.22875	1520	1754	0	3442
chr7	116423349	116423533	185	.	0.394595	1640.875676	1.149502	1.05992	1.192322	1513	1702	0	4206
chr7	116435700	116435855	156	.	0.480769	1590.012821	1.11387	1.014384	1.157995	1448	1653	0	3773
chr7	140453066	140453203	138	.	0.391304	1544.333333	1.08187	0.983561	1.148188	1404	1639	0	3260
chr7	140481367	140481503	137	.	0.430657	1484.408759	1.03989	0.986363	1.08654	1408	1551	0	3216
chr8	38272288	38272429	142	.	0.514085	1246.739437	0.873393	0.680927	0.940827	972	1343	0	2902
chr8	38274815	38274944	130	.	0.492308	1376.276923	0.964139	0.813329	1.037502	1161	1481	0	2967
chr9	21968219	21968251	33	.	0.545455	1125.818182	0.788683	0.731366	0.817532	1044	1167	0	1576
chr9	21970892	21971217	326	.	0.714724	1512.656442	1.059679	0.687231	1.188119	981	1696	0	5906
chr9	21974668	21974836	169	.	0.727811	1342.988166	0.940819	0.653605	1.019989	933	1456	0	3591
chr9	80409370	80409518	149	.	0.422819	1121.100671	0.785378	0.708248	0.846254	1011	1208	0	2352
chr9	80412427	80412574	148	.	0.486486	1290.581081	0.904106	0.828741	0.946432	1183	1351	0	2865
chr10	43609919	43610194	276	.	0.626812	1589.688406	1.113643	0.809826	1.230852	1156	1757	0	5754
chr10	43613812	43613938	127	.	0.559055	1706.070866	1.195174	1.058519	1.273585	1511	1818	0	3664
chr10	43615520	43615661	142	.	0.535211	1472.985915	1.031888	0.797216	1.116663	1138	1594	0	3454
chr10	43617385	43617474	90	.	0.411111	1601.2	1.121707	1.028395	1.165701	1468	1664	0	2841
chr10	123247496	123247637	142	.	0.352113	1525.161972	1.06844	0.822436	1.186718	1174	1694	0	3337
chr10	123258000	123258129	130	.	0.430769	1437.8	1.007239	0.960443	1.059219	1371	1512	0	3099
chr10	123279484	123279693	210	.	0.585714	1788.442857	1.252879	1.04801	1.335232	1496	1906	0	5167
chr11	533444	533622	179	.	0.625698	1497.329609	1.048942	0.823837	1.146086	1176	1636	0	4028
chr11	533757	533954	198	.	0.585859	1558.353535	1.091692	0.924014	1.177611	1319	1681	0	4388
chr11	534203	534332	130	.	0.576923	1672.707692	1.171801	0.889688	1.269382	1270	1812	0	3747
chr11	17741321	17741969	649	.	0.693374	1569.94453	1.099812	0.736269	1.238558	1051	1768	0	10516
chr12	25378539	25378717	179	.	0.368715	1092.50838	0.765348	0.598263	0.811928	854	1159	0	2683
chr12	25380159	25380356	198	.	0.419192	986.424242	0.691031	0.550626	0.758687	786	1083	0	2603
chr12	25398199	25398328	130	.	0.407692	1167.307692	0.817748	0.76359	0.873575	1090	1247	0	2425
chr12	58145274	58145510	237	.	0.556962	1437.257384	1.006859	0.809126	1.08654	1155	1551	0	4400
chr12	112888113	112888326	214	.	0.415888	1407.32243	0.985888	0.896693	1.044508	1280	1491	0	3928
chr14	95557531	95557712	182	.	0.456044	1430.456044	1.002094	0.886886	1.065524	1266	1521	0	3656
chr14	95560216	95560503	288	.	0.493056	1678	1.175509	1.00878	1.25467	1440	1791	0	5752
chr14	105246416	105246563	148	.	0.560811	1744.743243	1.222265	1.035401	1.315617	1478	1878	0	4002
chr15	66727356	66727585	230	.	0.547826	1460.934783	1.023446	0.759387	1.139081	1084	1626	0	4111
chr15	66729075	66729240	166	.	0.5	1536.650602	1.076488	0.968149	1.127872	1382	1610	0	3826
chr15	90631810	90631989	180	.	0.572222	1331.738889	0.932939	0.764291	1.001074	1091	1429	0	3433
chr17	7572918	7573018	101	.	0.485149	1340.732673	0.939239	0.813329	0.997571	1161	1424	0	2541
chr17	7573896	7574043	148	.	0.628378	1518.72973	1.063934	0.912806	1.118765	1303	1597	0	3493
chr17	7576841	7577170	330	.	0.530303	1505.169697	1.054434	0.930319	1.133476	1328	1618	0	6034
chr17	7577451	7577660	210	.	0.585714	1442.247619	1.010355	0.625584	1.161498	893	1658	0	4063
chr17	7578116	7578570	455	.	0.586813	1494.668132	1.047077	0.790211	1.140482	1128	1628	0	7664
chr17	7579266	7579600	335	.	0.59403	1284.280597	0.899692	0.591958	1.08654	845	1551	0	5474
chr17	7579666	7579731	66	.	0.530303	791.5	0.554479	0.423828	0.631889	605	902	0	1409
chr17	7579826	7579922	97	.	0.546392	1275.051546	0.893227	0.755884	0.94433	1079	1348	0	2441
chr17	37868172	37868310	139	.	0.582734	1382.661871	0.968612	0.839949	1.025593	1199	1464	0	3087
chr17	37879563	37879720	158	.	0.613924	1260.392405	0.882957	0.60737	1.000374	867	1428	0	3076
chr17	37880970	37881174	205	.	0.590244	1461.887805	1.024113	0.832944	1.096348	1189	1565	0	4183
chr17	73775141	73775155	15	.	0.666667	1549.333333	1.085373	0.926116	1.157995	1322	1653	0	1873
chr18	48586227	48586296	70	.	0.442857	1272.785714	0.891639	0.833645	0.933122	1190	1332	0	2013
chr18	48591784	48591986	203	.	0.44335	1412.566502	0.989562	0.908603	1.052214	1297	1502	0	3809
chr18	48593380	48593567	188	.	0.457447	1050.728723	0.736079	0.554128	0.815431	791	1164	0	2573
chr18	48602999	48603156	158	.	0.544304	1304.651899	0.913963	0.80212	0.988464	1145	1411	0	3195
chr18	48604617	48604847	231	.	0.480519	1496.991342	1.048705	0.903699	1.101952	1290	1573	0	4520
chr19	3114933	3115080	148	.	0.641892	1284.087838	0.899557	0.703344	1.00808	1004	1439	0	3037
chr19	3118913	3119061	149	.	0.590604	1534.671141	1.075101	0.688632	1.165001	983	1663	0	3652
chr20	57484396	57484488	93	.	0.494624	1541.44086	1.079844	1.025593	1.117364	1464	1595	0	2713
